證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
00637L,元大滬深300正2  ,12111000,6179000,5932000,0,0,0,0,1983000,-1983000,19676000,0,0,0,36863000,17187000,19676000,23625000
00653L,富邦印度正2     ,4930000,626000,4304000,0,0,0,0,0,0,7384950,0,0,0,10580000,3195050,7384950,11688950
2409,友達            ,30568519,23584500,6984019,0,0,0,0,10000,-10000,4195000,1049000,267000,782000,3796000,383000,3413000,11169019
0056,元大高股息      ,114000,229100,-115100,0,0,0,95000,0,95000,8668000,0,0,0,8803000,135000,8668000,8647900
3037,欣興            ,10821000,3686000,7135000,0,0,0,1508000,4000,1504000,-641000,279000,1156000,-877000,337000,101000,236000,7998000
2888,新光金          ,10830833,4026000,6804833,0,0,0,14000,29000,-15000,534751,0,130249,-130249,994000,329000,665000,7324584
2330,台積電          ,20611146,14166083,6445063,0,0,0,580000,108000,472000,100000,260000,140000,120000,336000,356000,-20000,7017063
3711,日月光投控      ,10287819,6728000,3559819,0,0,0,1646000,16000,1630000,722887,297000,197113,99887,677000,54000,623000,5912706
2504,國產            ,5046000,492000,4554000,0,0,0,9000,1045000,-1036000,1481000,336000,50000,286000,1330000,135000,1195000,4999000
053564,台積電富邦99購01,0,0,0,0,0,0,0,0,0,4964000,0,0,0,4964000,0,4964000,4964000
0050,元大台灣50      ,3593000,3000,3590000,0,0,0,50000,0,50000,1306000,42000,0,42000,2042000,778000,1264000,4946000
00655L,國泰中國A50正2  ,412000,297000,115000,0,0,0,0,0,0,4829150,0,0,0,5869150,1040000,4829150,4944150
5469,瀚宇博          ,5821000,2030000,3791000,0,0,0,53000,0,53000,946718,450000,28282,421718,1071000,546000,525000,4790718
00633L,富邦上証正2     ,1723000,1584000,139000,0,0,0,0,0,0,4438000,0,10000,-10000,7173000,2725000,4448000,4577000
1402,遠東新          ,6072556,2907000,3165556,0,0,0,861000,13000,848000,236000,187000,12000,175000,184000,123000,61000,4249556
2337,旺宏            ,6109000,2819000,3290000,0,0,0,0,283000,-283000,1161720,108000,87280,20720,1340000,199000,1141000,4168720
2324,仁寶            ,10208086,5938000,4270086,0,0,0,0,22000,-22000,-387000,0,10000,-10000,132000,509000,-377000,3861086
2363,矽統            ,4795000,933000,3862000,0,0,0,0,0,0,-2000,0,2000,-2000,0,0,0,3860000
051510,新光金中信97購01,0,0,0,0,0,0,0,0,0,3804000,0,0,0,3804000,0,3804000,3804000
3545,敦泰            ,4007000,456000,3551000,0,0,0,0,0,0,200000,200000,0,200000,0,0,0,3751000
2356,英業達          ,7498180,5580000,1918180,0,0,0,1200000,7000,1193000,453910,372000,48090,323910,947000,817000,130000,3565090
3576,聯合再生        ,6173000,2720000,3453000,0,0,0,0,0,0,0,0,0,0,0,0,0,3453000
00636,國泰中國A50     ,888000,0,888000,0,0,0,0,0,0,2327973,0,0,0,3877973,1550000,2327973,3215973
3041,揚智            ,3273000,160000,3113000,0,0,0,0,0,0,0,0,0,0,0,0,0,3113000
2890,永豐金          ,10929806,7903000,3026806,0,0,0,25000,25000,0,54000,12000,2000,10000,44000,0,44000,3080806
3706,神達            ,5812000,2796000,3016000,0,0,0,5000,0,5000,38000,2000,20000,-18000,192000,136000,56000,3059000
4904,遠傳            ,4542386,1632500,2909886,0,0,0,0,6000,-6000,-122000,0,121000,-121000,0,1000,-1000,2781886
064055,台郡統一02購01  ,0,0,0,0,0,0,0,0,0,2731000,0,0,0,2733000,2000,2731000,2731000
2481,強茂            ,3883000,1504000,2379000,0,0,0,113000,0,113000,226000,138000,0,138000,100000,12000,88000,2718000
2303,聯電            ,21354669,17642000,3712669,0,0,0,0,1200000,-1200000,205000,280000,221000,59000,942000,796000,146000,2717669
2883,開發金          ,12197043,19042600,-6845557,0,0,0,0,33000,-33000,9593000,78000,0,78000,9515000,0,9515000,2714443
9904,寶成            ,4631046,1849000,2782046,0,0,0,2000,116000,-114000,45000,2000,3000,-1000,62000,16000,46000,2713046
00861,元大全球未來通訊,0,0,0,0,0,0,0,0,0,2702000,0,0,0,2702000,0,2702000,2702000
2834,臺企銀          ,7429643,4831436,2598207,0,0,0,0,12000,-12000,35898,0,1102,-1102,37000,0,37000,2622105
006205,富邦上証        ,1728000,2000,1726000,0,0,0,0,0,0,853000,0,0,0,2283000,1430000,853000,2579000
4927,泰鼎-KY         ,3359000,1827000,1532000,0,0,0,1022000,349000,673000,354000,142000,210000,-68000,919000,497000,422000,2559000
2880,華南金          ,7441869,4843718,2598151,0,0,0,0,24000,-24000,-23000,0,23000,-23000,0,0,0,2551151
2633,台灣高鐵        ,2729710,839000,1890710,0,0,0,500000,6000,494000,148000,0,7000,-7000,170000,15000,155000,2532710
063218,台塑群益9B購01  ,0,0,0,0,0,0,0,0,0,2528000,0,0,0,2590000,62000,2528000,2528000
054534,台積電富邦98購03,0,0,0,0,0,0,0,0,0,2495000,0,0,0,2495000,0,2495000,2495000
5471,松翰            ,2762000,268000,2494000,0,0,0,0,0,0,-63000,0,63000,-63000,0,0,0,2431000
2329,華泰            ,2941000,556000,2385000,0,0,0,0,0,0,-2000,0,3000,-3000,1000,0,1000,2383000
1907,永豐餘          ,2871000,508000,2363000,0,0,0,2000,0,2000,0,0,0,0,0,0,0,2365000
0061,元大寶滬深      ,1036000,22000,1014000,0,0,0,0,0,0,1229000,450000,180000,270000,1086000,127000,959000,2243000
064140,台達電統一01購01,0,0,0,0,0,0,0,0,0,2228000,0,0,0,2414000,186000,2228000,2228000
1714,和桐            ,2553000,334000,2219000,0,0,0,0,0,0,0,0,0,0,0,0,0,2219000
2323,中環            ,2745000,688000,2057000,0,0,0,0,1000,-1000,60000,527000,0,527000,177000,644000,-467000,2116000
1722,台肥            ,1931000,690000,1241000,0,0,0,484000,1000,483000,383000,120000,16000,104000,307000,28000,279000,2107000
2520,冠德            ,1806000,358000,1448000,0,0,0,0,0,0,643000,324000,106000,218000,425000,0,425000,2091000
1101,台泥            ,8102033,6574000,1528033,0,0,0,564000,6000,558000,-1000,161000,11000,150000,132000,283000,-151000,2085033
2345,智邦            ,3270000,1273000,1997000,0,0,0,0,1000,-1000,16000,69000,85000,-16000,101000,69000,32000,2012000
5871,中租-KY         ,4185000,2278182,1906818,0,0,0,81000,3000,78000,-12000,20000,44000,-24000,28000,16000,12000,1972818
062854,日電貿永豐9B購01,0,0,0,0,0,0,0,0,0,1972000,0,0,0,1972000,0,1972000,1972000
00739,元大MSCI A股    ,4000,4000,0,0,0,0,0,0,0,1936984,0,0,0,2953984,1017000,1936984,1936984
2614,東森            ,4689000,2783000,1906000,0,0,0,9000,0,9000,20000,20000,0,20000,0,0,0,1935000
061081,宏碁兆豐9A購01  ,0,0,0,0,0,0,0,0,0,1903000,0,0,0,1999000,96000,1903000,1903000
051156,鴻海富邦97購01  ,0,0,0,0,0,0,0,0,0,1877000,0,0,0,1877000,0,1877000,1877000
06701P,臺股指統一99售06,0,0,0,0,0,0,0,0,0,1851000,0,0,0,2366000,515000,1851000,1851000
00850,元大臺灣ESG永續 ,1000,720000,-719000,0,0,0,0,0,0,2562000,0,0,0,2605000,43000,2562000,1843000
2412,中華電          ,7898300,5456000,2442300,0,0,0,0,13000,-13000,-601000,5000,605000,-600000,0,1000,-1000,1828300
5264,鎧勝-KY         ,1646000,702000,944000,0,0,0,0,200000,-200000,1083000,1060000,0,1060000,30000,7000,23000,1827000
2889,國票金          ,2613000,825000,1788000,0,0,0,29000,0,29000,-47000,0,47000,-47000,0,0,0,1770000
07774P,台灣50群益9A售16,0,0,0,0,0,0,0,0,0,1738000,0,0,0,2679000,941000,1738000,1738000
00692,富邦公司治理    ,7000,7000,0,0,0,0,0,0,0,1728000,0,0,0,3321000,1593000,1728000,1728000
2505,國揚            ,2086000,591804,1494196,0,0,0,0,0,0,210000,50000,1000,49000,183000,22000,161000,1704196
2105,正新            ,3228548,1496000,1732548,0,0,0,0,2000,-2000,-33000,33000,66000,-33000,0,0,0,1697548
064056,GIS統一01購02   ,0,0,0,0,0,0,0,0,0,1656000,0,0,0,1912000,256000,1656000,1656000
00631L,元大台灣50正2   ,439000,701000,-262000,0,0,0,0,0,0,1915000,10000,0,10000,2675000,770000,1905000,1653000
061129,文曄永豐9A購01  ,0,0,0,0,0,0,0,0,0,1644000,0,0,0,1980000,336000,1644000,1644000
062980,康控元富9B購01  ,0,0,0,0,0,0,0,0,0,1636000,0,0,0,2256000,620000,1636000,1636000
065198,玉晶光元富06購01,0,0,0,0,0,0,0,0,0,1621000,0,0,0,1742000,121000,1621000,1621000
1717,長興            ,2417000,837000,1580000,0,0,0,4000,2000,2000,35000,155000,120000,35000,0,0,0,1617000
00642U,元大S&P石油     ,28000,1000,27000,0,0,0,0,0,0,1577000,0,0,0,1750000,173000,1577000,1604000
1216,統一            ,5985193,4167801,1817392,0,0,0,0,212000,-212000,-13000,0,15000,-15000,2000,0,2000,1592392
3450,聯鈞            ,1924000,811000,1113000,0,0,0,25000,0,25000,431684,74000,9316,64684,391000,24000,367000,1569684
064725,緯創統一02購01  ,0,0,0,0,0,0,0,0,0,1562000,0,0,0,1757000,195000,1562000,1562000
00875,國泰網路資安    ,740000,1000,739000,0,0,0,0,0,0,801000,0,0,0,801000,0,801000,1540000
2601,益航            ,1630000,91000,1539000,0,0,0,0,0,0,-4000,0,4000,-4000,0,0,0,1535000
063348,祥碩統一01購04  ,0,0,0,0,0,0,0,0,0,1497000,0,0,0,1745000,248000,1497000,1497000
063272,GIS兆豐9C購01   ,0,0,0,0,0,0,0,0,0,1429000,0,0,0,1429000,0,1429000,1429000
055063,玉晶光永豐99購01,0,0,0,0,0,0,0,0,0,1417000,0,0,0,2007000,590000,1417000,1417000
2006,東和鋼鐵        ,1456000,175000,1281000,0,0,0,6000,1000,5000,116000,126000,10000,116000,0,0,0,1402000
065197,景碩元富06購01  ,0,0,0,0,0,0,0,0,0,1402000,0,0,0,1431000,29000,1402000,1402000
00852L,國泰美國道瓊正2 ,5000,628000,-623000,0,0,0,0,0,0,2014000,0,0,0,5162000,3148000,2014000,1391000
2313,華通            ,4199000,3999000,200000,0,0,0,970000,450000,520000,655000,407000,372000,35000,752000,132000,620000,1375000
050283,T50反1凱基9A購01,0,0,0,0,0,0,0,0,0,1352000,0,0,0,1352000,0,1352000,1352000
8046,南電            ,2596000,2092000,504000,0,0,0,609000,0,609000,238000,400000,56000,344000,144000,250000,-106000,1351000
06503P,臺股指中信9A售02,0,0,0,0,0,0,0,0,0,1332000,0,0,0,1947000,615000,1332000,1332000
064731,台郡統一01購02  ,0,0,0,0,0,0,0,0,0,1323000,0,0,0,1653000,330000,1323000,1323000
03414B,臺股指凱基99熊01,0,60000,-60000,0,0,0,0,0,0,1375000,0,0,0,3614000,2239000,1375000,1315000
064053,祥碩統一02購01  ,0,0,0,0,0,0,0,0,0,1287000,0,0,0,1558000,271000,1287000,1287000
057299,立積永豐98購02  ,0,0,0,0,0,0,0,0,0,1279000,0,0,0,1355000,76000,1279000,1279000
064250,亞光元富9C購01  ,0,0,0,0,0,0,0,0,0,1272000,0,0,0,1399000,127000,1272000,1272000
8150,南茂            ,2281000,1007000,1274000,0,0,0,4000,0,4000,-12000,0,4000,-4000,114000,122000,-8000,1266000
064299,宏碁兆豐9C購01  ,0,0,0,0,0,0,0,0,0,1255000,0,0,0,1552000,297000,1255000,1255000
3702,大聯大          ,2506385,852000,1654385,0,0,0,0,1000,-1000,-431960,0,188960,-188960,0,243000,-243000,1221425
6257,矽格            ,1811000,505000,1306000,0,0,0,357000,0,357000,-457000,117000,411000,-294000,159000,322000,-163000,1206000
063583,GIS國泰01購01   ,0,0,0,0,0,0,0,0,0,1189000,0,0,0,1211000,22000,1189000,1189000
061186,牧德國泰9C購01  ,0,0,0,0,0,0,0,0,0,1170000,0,0,0,1203000,33000,1170000,1170000
6116,彩晶            ,2412000,2486000,-74000,0,0,0,0,0,0,1232870,26000,130,25870,1217000,10000,1207000,1158870
5521,工信            ,1444000,289000,1155000,0,0,0,0,0,0,0,0,0,0,0,0,0,1155000
3042,晶技            ,2487000,1510000,977000,0,0,0,1631000,1288000,343000,-176000,246000,313000,-67000,75000,184000,-109000,1144000
064539,玉晶光麥證01購01,0,0,0,1144000,0,1144000,0,0,0,1143000,0,0,0,1144000,1000,1143000,1143000
063261,康控富邦03購01  ,0,0,0,0,0,0,0,0,0,1120000,0,0,0,1408000,288000,1120000,1120000
055902,同欣電中信99購01,0,0,0,0,0,0,0,0,0,1109000,0,0,0,1773000,664000,1109000,1109000
062863,聯茂國票9B購01  ,0,0,0,0,0,0,0,0,0,1088000,0,0,0,1159000,71000,1088000,1088000
062644,中環國泰9C購01  ,0,0,0,0,0,0,0,0,0,1087000,0,0,0,1346000,259000,1087000,1087000
4934,太極            ,1158000,85000,1073000,0,0,0,0,0,0,0,0,0,0,0,0,0,1073000
2448,晶電            ,3183000,1424000,1759000,0,0,0,0,650000,-650000,-41000,0,11000,-11000,0,30000,-30000,1068000
4938,和碩            ,5878700,5851000,27700,0,0,0,2000,10000,-8000,1046000,1208000,19000,1189000,43000,186000,-143000,1065700
2801,彰銀            ,3534334,2441900,1092434,0,0,0,0,18000,-18000,-13000,0,13000,-13000,0,0,0,1061434
064358,台達電統一01購02,0,0,0,0,0,0,0,0,0,1061000,0,0,0,1192000,131000,1061000,1061000
065451,台表科統一02購04,0,0,0,0,0,0,0,0,0,1057000,0,0,0,1218000,161000,1057000,1057000
058054,台積電統一9C購01,0,0,0,0,0,0,0,0,0,1053000,0,0,0,1765000,712000,1053000,1053000
08111P,臺股指中信01售06,0,0,0,0,0,0,0,0,0,1039000,0,0,0,1095000,56000,1039000,1039000
063209,巨大統一01購01  ,0,0,0,0,0,0,0,0,0,1033000,0,0,0,1528000,495000,1033000,1033000
1598,岱宇            ,1810000,726000,1084000,0,0,0,0,0,0,-58000,22000,80000,-58000,0,0,0,1026000
2382,廣達            ,3748515,3400000,348515,0,0,0,100000,14000,86000,587000,596000,50000,546000,200000,159000,41000,1021515
08290P,高鐵統一01售01  ,0,0,0,0,0,0,0,0,0,1014000,0,0,0,1014000,0,1014000,1014000
3023,信邦            ,1284000,283000,1001000,0,0,0,257000,394000,-137000,144971,75000,6029,68971,100000,24000,76000,1008971
057012,康控中信98購01  ,0,0,0,0,0,0,0,0,0,1003000,0,0,0,1003000,0,1003000,1003000
051068,台積電國票97購01,0,0,0,0,0,0,0,0,0,1003000,0,0,0,1003000,0,1003000,1003000
054370,台積電中信9A購01,0,0,0,0,0,0,0,0,0,999000,0,0,0,1261000,262000,999000,999000
07194P,聯發科元大99售25,0,0,0,0,0,0,0,0,0,998000,0,0,0,1527000,529000,998000,998000
057727,華邦電國泰9A購01,0,0,0,0,0,0,0,0,0,994000,0,0,0,1095000,101000,994000,994000
064000,台郡兆豐9C購01  ,0,0,0,0,0,0,0,0,0,986000,0,0,0,1287000,301000,986000,986000
055810,T50反1國票99購01,0,0,0,0,0,0,0,0,0,980000,0,0,0,1644000,664000,980000,980000
063075,祥碩永豐9B購04  ,0,0,0,0,0,0,0,0,0,978000,0,0,0,999000,21000,978000,978000
2353,宏碁            ,5269747,2775000,2494747,0,0,0,0,4000,-4000,-1513678,0,384678,-384678,99000,1228000,-1129000,977069
059712,滬深2X元大9C購03,0,0,0,0,0,0,0,0,0,969000,0,0,0,1019000,50000,969000,969000
065526,台表科群益9C購03,0,0,0,0,0,0,0,0,0,967000,0,0,0,1102000,135000,967000,967000
056672,元油2X元富98購10,0,0,0,0,0,0,0,0,0,960000,0,0,0,960000,0,960000,960000
3056,總太            ,1118000,190000,928000,0,0,0,0,0,0,24000,24000,0,24000,0,0,0,952000
06604P,聯發科元富02售02,0,0,0,0,0,0,0,0,0,951000,0,0,0,1279000,328000,951000,951000
064402,宏碁凱基01購01  ,0,0,0,0,0,0,0,0,0,936000,0,0,0,996000,60000,936000,936000
065119,大立光富邦03購03,0,0,0,0,0,0,0,0,0,929000,0,0,0,1042000,113000,929000,929000
059188,京元電富邦9B購01,0,0,0,0,0,0,0,0,0,919000,0,0,0,1118000,199000,919000,919000
3045,台灣大          ,3199432,2164000,1035432,0,0,0,0,5000,-5000,-126000,0,126000,-126000,0,0,0,904432
064681,牧德兆豐01購01  ,0,0,0,0,0,0,0,0,0,901000,0,0,0,943000,42000,901000,901000
064160,新日興統一01購03,0,0,0,0,0,0,0,0,0,901000,0,0,0,1056000,155000,901000,901000
061775,臺指反國票9B購04,0,0,0,0,0,0,0,0,0,898000,0,0,0,902000,4000,898000,898000
058857,元油2X日盛99購02,0,0,0,0,0,0,0,0,0,889000,0,0,0,889000,0,889000,889000
9945,潤泰新          ,1930479,1220000,710479,0,0,0,0,0,0,174000,189000,3000,186000,0,12000,-12000,884479
063550,可成國票9C購01  ,0,0,0,0,0,0,0,0,0,884000,0,0,0,893000,9000,884000,884000
2892,第一金          ,6179655,5249000,930655,0,0,0,0,26000,-26000,-23000,0,41000,-41000,18000,0,18000,881655
061537,SP黃豆群益9A購02,0,0,0,0,0,0,0,0,0,881000,0,0,0,891000,10000,881000,881000
2347,聯強            ,3173158,2051000,1122158,0,0,0,4000,0,4000,-245450,0,57450,-57450,3000,191000,-188000,880708
064068,義隆永豐9C購01  ,0,0,0,0,0,0,0,0,0,872000,0,0,0,1384000,512000,872000,872000
064452,微星統一01購02  ,0,0,0,0,0,0,0,0,0,870000,0,0,0,1092000,222000,870000,870000
2458,義隆            ,3529000,3310000,219000,0,0,0,1000,41000,-40000,687000,1308000,406000,902000,129000,344000,-215000,866000
063880,可成元富9C購01  ,0,0,0,0,0,0,0,0,0,847000,0,0,0,979000,132000,847000,847000
07354P,臺股指國票99售22,0,0,0,0,0,0,0,0,0,843000,0,0,0,998000,155000,843000,843000
061055,康控群益9A購01  ,0,0,0,0,0,0,0,0,0,838000,0,0,0,997000,159000,838000,838000
07366P,國巨康和99售02  ,0,0,0,0,0,0,0,0,0,829000,0,0,0,1129000,300000,829000,829000
062532,聯詠統一9C購01  ,0,0,0,0,0,0,0,0,0,825000,0,0,0,1259000,434000,825000,825000
07293P,臺股指凱基99售45,0,0,0,0,0,0,0,0,0,816000,0,0,0,846000,30000,816000,816000
065708,中磊群益9C購01  ,0,0,0,0,0,0,0,0,0,814000,0,0,0,890000,76000,814000,814000
063016,微星元大9C購02  ,0,0,0,0,0,0,0,0,0,814000,0,0,0,954000,140000,814000,814000
3038,全台            ,1841000,1068000,773000,0,0,0,0,0,0,40000,40000,0,40000,0,0,0,813000
4956,光鋐            ,1207000,394000,813000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,810000
2605,新興            ,679000,195000,484000,0,0,0,0,0,0,325000,325000,0,325000,0,0,0,809000
063592,瑞祺永豐9B購02  ,0,0,0,0,0,0,0,0,0,807000,0,0,0,1003000,196000,807000,807000
2369,菱生            ,1116000,309000,807000,0,0,0,0,0,0,-3000,0,3000,-3000,0,0,0,804000
2312,金寶            ,1168000,310000,858000,0,0,0,0,0,0,-54000,0,0,0,18000,72000,-54000,804000
058643,T50正2富邦03購01,0,0,0,0,0,0,0,0,0,801000,0,0,0,806000,5000,801000,801000
062680,微星統一01購01  ,0,0,0,0,0,0,0,0,0,793000,0,0,0,1440000,647000,793000,793000
054893,帆宣統一99購01  ,0,0,0,0,0,0,0,0,0,784000,0,0,0,1052000,268000,784000,784000
063674,力山國泰01購02  ,0,0,0,0,0,0,0,0,0,772000,0,0,0,922000,150000,772000,772000
07257P,臺股指凱基99售37,0,0,0,0,0,0,0,0,0,765000,0,0,0,785000,20000,765000,765000
064519,聯詠群益9C購01  ,0,0,0,0,0,0,0,0,0,765000,0,0,0,788000,23000,765000,765000
2377,微星            ,2501587,1463000,1038587,0,0,0,79000,1000,78000,-357000,117000,82000,35000,79000,471000,-392000,759587
061912,台積電中信05購05,0,0,0,0,0,0,0,0,0,753000,0,0,0,758000,5000,753000,753000
063905,健策麥證02購01  ,0,0,0,928000,175000,753000,0,0,0,753000,0,0,0,928000,175000,753000,753000
3026,禾伸堂          ,729000,107000,622000,0,0,0,130000,0,130000,1000,0,0,0,68000,67000,1000,753000
2107,厚生            ,738000,129801,608199,0,0,0,0,15000,-15000,159000,160000,1000,159000,0,0,0,752199
3698,隆達            ,968000,525000,443000,0,0,0,0,0,0,304000,302000,0,302000,2000,0,2000,747000
063864,健策富邦01購01  ,0,0,0,0,0,0,0,0,0,742000,0,0,0,893000,151000,742000,742000
1904,正隆            ,950000,310000,640000,0,0,0,5000,0,5000,96000,70000,8000,62000,234000,200000,34000,741000
056250,瑞昱兆豐97購02  ,0,0,0,0,0,0,0,0,0,737000,0,0,0,777000,40000,737000,737000
065441,義隆麥證9C購01  ,0,0,0,737000,2000,735000,0,0,0,735000,0,0,0,737000,2000,735000,735000
053742,創意國票97購01  ,0,0,0,0,0,0,0,0,0,734000,0,0,0,736000,2000,734000,734000
065196,技嘉元富06購01  ,0,0,0,0,0,0,0,0,0,732000,0,0,0,997000,265000,732000,732000
061587,美律富邦9A購02  ,0,0,0,0,0,0,0,0,0,730000,0,0,0,971000,241000,730000,730000
054546,玉晶光中信9B購01,0,0,0,0,0,0,0,0,0,729000,0,0,0,3642000,2913000,729000,729000
06595P,祥碩元大98售03  ,0,0,0,0,0,0,0,0,0,722000,0,0,0,722000,0,722000,722000
6443,元晶            ,1000000,278000,722000,0,0,0,0,0,0,0,0,0,0,0,0,0,722000
064986,GIS元大9C購07   ,0,0,0,0,0,0,0,0,0,718000,0,0,0,1468000,750000,718000,718000
057912,美律日盛99購01  ,0,0,0,0,0,0,0,0,0,713000,0,0,0,777000,64000,713000,713000
8039,台虹            ,502000,224000,278000,0,0,0,0,0,0,432200,124000,800,123200,325000,16000,309000,710200
2342,茂矽            ,1410000,705000,705000,0,0,0,0,0,0,-969,0,969,-969,0,0,0,704031
045872,元油2X元富98購03,0,0,0,0,0,0,0,0,0,704000,0,0,0,704000,0,704000,704000
064379,TPK元富9C購01   ,0,0,0,0,0,0,0,0,0,704000,0,0,0,772000,68000,704000,704000
