證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
2330,台積電          ,40571832,16610183,23961649,0,0,0,304000,279324,24676,-129000,366000,792000,-426000,512000,215000,297000,23857325
2303,聯電            ,21187000,6210000,14977000,0,0,0,5000,255000,-250000,-820000,375000,1235000,-860000,470000,430000,40000,13907000
00677U,富邦VIX         ,45766000,18915000,26851000,0,0,0,0,0,0,-14747000,400000,907000,-507000,12304000,26544000,-14240000,12104000
00653L,富邦印度正2     ,2936000,674000,2262000,0,0,0,0,0,0,9121707,0,0,0,9976000,854293,9121707,11383707
053564,台積電富邦99購01,0,0,0,0,0,0,0,0,0,9692000,0,0,0,9692000,0,9692000,9692000
3037,欣興            ,13772000,5851000,7921000,0,0,0,1480000,1310000,170000,-516000,51000,160000,-109000,60000,467000,-407000,7575000
3231,緯創            ,11919000,4401714,7517286,0,0,0,1000,28000,-27000,-334000,18000,270000,-252000,34000,116000,-82000,7156286
2317,鴻海            ,29385100,22590418,6794682,0,0,0,0,68000,-68000,280000,586000,193000,393000,132000,245000,-113000,7006682
2448,晶電            ,11664000,4612000,7052000,0,0,0,505000,0,505000,-667000,125000,792000,-667000,0,0,0,6890000
2368,金像電          ,7653000,5998000,1655000,0,0,0,4357000,466000,3891000,1290000,700000,202000,498000,969000,177000,792000,6836000
00876,元大未來關鍵科技,11000,107000,-96000,0,0,0,0,0,0,6860000,25000,2506000,-2481000,10790000,1449000,9341000,6764000
00861,元大全球未來通訊,3461000,3000,3458000,0,0,0,0,0,0,2144000,0,0,0,2650000,506000,2144000,5602000
5469,瀚宇博          ,4421000,798000,3623000,0,0,0,1500000,0,1500000,-120000,51000,33000,18000,47000,185000,-138000,5003000
0050,元大台灣50      ,3866900,21250,3845650,0,0,0,0,100000,-100000,1064000,490000,290000,200000,3697000,2833000,864000,4809650
3711,日月光投控      ,10399340,5401834,4997506,0,0,0,2000,79000,-77000,-286000,79000,340000,-261000,203000,228000,-25000,4634506
00636,國泰中國A50     ,754000,9000,745000,0,0,0,0,0,0,3297811,55000,20000,35000,3962811,700000,3262811,4042811
006205,富邦上証        ,1542000,561000,981000,0,0,0,0,0,0,2962022,400000,60000,340000,3726022,1104000,2622022,3943022
2892,第一金          ,8650692,4929538,3721154,0,0,0,0,53000,-53000,194000,250000,32000,218000,0,24000,-24000,3862154
2308,台達電          ,6450000,2962714,3487286,0,0,0,703000,28693,674307,-467000,254000,640000,-386000,10000,91000,-81000,3694593
3045,台灣大          ,4686280,880101,3806179,0,0,0,0,13560,-13560,-193000,40000,229000,-189000,0,4000,-4000,3599619
2332,友訊            ,5542000,2283000,3259000,0,0,0,0,0,0,286000,36000,42000,-6000,407000,115000,292000,3545000
2376,技嘉            ,3891000,2464000,1427000,0,0,0,1372000,0,1372000,548000,329000,176000,153000,465000,70000,395000,3347000
2449,京元電子        ,8673000,6694224,1978776,0,0,0,1001000,18000,983000,114000,507000,368000,139000,293000,318000,-25000,3075776
00646,元大S&P500      ,345000,28000,317000,0,0,0,0,0,0,2749000,100000,0,100000,2869000,220000,2649000,3066000
3706,神達            ,3701000,1539877,2161123,0,0,0,0,0,0,860000,120000,15000,105000,795000,40000,755000,3021123
2890,永豐金          ,9260000,6149773,3110227,0,0,0,0,54000,-54000,-130000,10000,114000,-104000,0,26000,-26000,2926227
03688C,T50反1凱基03牛02,0,0,0,0,0,0,0,0,0,2830000,0,0,0,3240000,410000,2830000,2830000
1101,台泥            ,9358000,6374802,2983198,0,0,0,0,24946,-24946,-139000,6000,46000,-40000,16000,115000,-99000,2819252
5471,松翰            ,3886000,1021000,2865000,0,0,0,0,0,0,-87000,6000,12000,-6000,8000,89000,-81000,2778000
4142,國光生          ,7328000,4913000,2415000,0,0,0,0,0,0,96000,100000,4000,96000,0,0,0,2511000
6257,矽格            ,3246000,664500,2581500,0,0,0,0,0,0,-248000,215000,370000,-155000,44000,137000,-93000,2333500
3545,敦泰            ,4330000,2102000,2228000,0,0,0,0,0,0,61000,0,6000,-6000,68000,1000,67000,2289000
0061,元大寶滬深      ,826000,35000,791000,0,0,0,0,0,0,1387000,215000,10000,205000,1238000,56000,1182000,2178000
3017,奇鋐            ,8502100,9643000,-1140900,0,0,0,489000,0,489000,2827000,2143000,117000,2026000,1242000,441000,801000,2175100
6443,元晶            ,2801000,2243000,558000,0,0,0,0,0,0,1600000,1600000,0,1600000,0,0,0,2158000
2324,仁寶            ,4742779,6016789,-1274010,0,0,0,3130000,22000,3108000,214000,401000,166000,235000,29000,50000,-21000,2047990
059095,訊芯元大99購01  ,0,0,0,0,0,0,0,0,0,2033000,0,0,0,2205000,172000,2033000,2033000
00850,元大臺灣ESG永續 ,0,3000,-3000,0,0,0,0,0,0,1846000,0,0,0,2542000,696000,1846000,1843000
3698,隆達            ,3707000,1254000,2453000,0,0,0,0,0,0,-612000,96000,661000,-565000,0,47000,-47000,1841000
2301,光寶科          ,4275000,2433998,1841002,0,0,0,0,9000,-9000,-20000,15000,29000,-14000,11000,17000,-6000,1812002
1904,正隆            ,2492000,896500,1595500,0,0,0,0,16000,-16000,207000,1000,103000,-102000,349000,40000,309000,1786500
056829,台積電富邦9A購01,10000,10000,0,0,0,0,0,0,0,1750000,0,0,0,2417000,667000,1750000,1750000
056955,台灣50永豐98購01,0,0,0,0,0,0,0,0,0,1680000,0,0,0,1680000,0,1680000,1680000
06696P,台灣50國票99售01,0,0,0,0,0,0,0,0,0,1671000,0,0,0,2244000,573000,1671000,1671000
8046,南電            ,4665000,1734000,2931000,0,0,0,45000,880000,-835000,-449000,230000,693000,-463000,106000,92000,14000,1647000
066694,深中小群益03購01,0,0,0,0,0,0,0,0,0,1642000,0,0,0,1767000,125000,1642000,1642000
046949,群創元大99購01  ,0,0,0,0,0,0,0,0,0,1588000,0,0,0,2295000,707000,1588000,1588000
3450,聯鈞            ,2743000,742000,2001000,0,0,0,0,120000,-120000,-311000,0,240000,-240000,61000,132000,-71000,1570000
00638R,元大滬深300反1  ,292000,0,292000,0,0,0,0,0,0,1277000,0,100000,-100000,1743000,366000,1377000,1569000
064503,日電貿元大9C購01,0,0,0,0,0,0,0,0,0,1545000,0,0,0,1552000,7000,1545000,1545000
00692,富邦公司治理    ,4000,4000,0,0,0,0,0,0,0,1524000,0,0,0,3143000,1619000,1524000,1524000
062533,嘉澤統一9C購01  ,0,0,0,0,0,0,0,0,0,1503000,0,0,0,1513000,10000,1503000,1503000
2382,廣達            ,4644000,2175178,2468822,0,0,0,1000,20000,-19000,-948000,428000,1345000,-917000,39000,70000,-31000,1501822
2458,義隆            ,6559000,4910050,1648950,0,0,0,124000,129000,-5000,-185000,135000,256000,-121000,36000,100000,-64000,1458950
3189,景碩            ,7083000,1679500,5403500,0,0,0,0,3593000,-3593000,-399000,60000,244000,-184000,24000,239000,-215000,1411500
053798,台積電中信98購02,0,0,0,0,0,0,0,0,0,1394000,0,0,0,1404000,10000,1394000,1394000
03650C,T50反1元大98牛05,0,0,0,0,0,0,0,0,0,1338000,0,0,0,1338000,0,1338000,1338000
00639,富邦深100       ,702000,176000,526000,0,0,0,0,0,0,804405,60000,60000,0,2051405,1247000,804405,1330405
065861,台汽電元大9C購01,0,0,0,0,0,0,0,0,0,1300000,0,0,0,1486000,186000,1300000,1300000
057839,台積電富邦9A購02,0,0,0,0,0,0,0,0,0,1298000,0,0,0,1762000,464000,1298000,1298000
065949,瑞昱統一01購06  ,0,0,0,0,0,0,0,0,0,1296000,0,0,0,1665000,369000,1296000,1296000
065344,瑞昱統一01購05  ,0,0,0,0,0,0,0,0,0,1291000,0,0,0,1376000,85000,1291000,1291000
064223,日電貿國票01購01,0,0,0,0,0,0,0,0,0,1274000,0,0,0,1412000,138000,1274000,1274000
5880,合庫金          ,7127000,5733220,1393780,0,0,0,0,51000,-51000,-75000,0,53000,-53000,0,22000,-22000,1267780
064625,健策元大01購02  ,0,0,0,0,0,0,0,0,0,1266000,0,0,0,1349000,83000,1266000,1266000
2347,聯強            ,2464000,1148731,1315269,0,0,0,1000,9000,-8000,-42000,2000,37000,-35000,10000,17000,-7000,1265269
1714,和桐            ,1863000,608000,1255000,0,0,0,0,0,0,0,0,0,0,0,0,0,1255000
2385,群光            ,2464000,1211403,1252597,0,0,0,1000,3000,-2000,-16000,23000,5000,18000,47000,81000,-34000,1234597
2615,萬海            ,497000,924899,-427899,0,0,0,1671000,4000,1667000,-6000,0,6000,-6000,0,0,0,1233101
00830,國泰費城半導體  ,1178000,4000,1174000,0,0,0,0,0,0,56000,0,0,0,731000,675000,56000,1230000
063501,旭富永豐9B購02  ,0,0,0,0,0,0,0,0,0,1230000,0,0,0,1309000,79000,1230000,1230000
07919P,創意永豐9B售01  ,0,0,0,0,0,0,0,0,0,1216000,0,0,0,1216000,0,1216000,1216000
054893,帆宣統一99購01  ,0,0,0,0,0,0,0,0,0,1212000,0,0,0,1618000,406000,1212000,1212000
057428,正崴兆豐98購01  ,0,0,0,0,0,0,0,0,0,1207000,0,0,0,1409000,202000,1207000,1207000
2377,微星            ,2986100,1196549,1789551,0,0,0,0,1154000,-1154000,566000,737000,62000,675000,43000,152000,-109000,1201551
057151,易華電國票99購01,0,0,0,0,0,0,0,0,0,1198000,0,0,0,1383000,185000,1198000,1198000
06286P,世芯國票97售02  ,0,0,0,0,0,0,0,0,0,1168000,0,0,0,1168000,0,1168000,1168000
3023,信邦            ,1230407,198982,1031425,0,0,0,0,3000,-3000,123000,12000,0,12000,115000,4000,111000,1151425
065312,日月光國票01購01,0,0,0,0,0,0,0,0,0,1138000,0,0,0,1555000,417000,1138000,1138000
064188,玉晶光永豐9C購02,0,0,0,0,0,0,0,0,0,1136000,0,0,0,1221000,85000,1136000,1136000
062226,臻鼎統一9B購01  ,0,0,0,0,0,0,0,0,0,1134000,0,0,0,1155000,21000,1134000,1134000
062012,燿華富邦9C購01  ,0,0,0,0,0,0,0,0,0,1101000,0,0,0,1179000,78000,1101000,1101000
2614,東森            ,1629000,551000,1078000,0,0,0,0,0,0,-1000,0,2000,-2000,1000,0,1000,1077000
063250,同欣電元大9B購03,0,0,0,0,0,0,0,0,0,1076000,0,0,0,1081000,5000,1076000,1076000
063027,台汽電元大9B購01,0,0,0,0,0,0,0,0,0,1067000,0,0,0,1149000,82000,1067000,1067000
063817,GIS群益9C購01   ,0,0,0,0,0,0,0,0,0,1035000,0,0,0,1036000,1000,1035000,1035000
066249,生達元大01購01  ,0,0,0,0,0,0,0,0,0,1028000,0,0,0,1266000,238000,1028000,1028000
1598,岱宇            ,1973000,1276000,697000,0,0,0,273000,0,273000,49000,97000,48000,49000,0,0,0,1019000
057631,康控永豐98購02  ,0,0,0,0,0,0,0,0,0,1000000,0,0,0,1000000,0,1000000,1000000
07307P,上証2X凱基9A售02,0,0,0,0,0,0,0,0,0,998000,0,0,0,998000,0,998000,998000
03683C,T50反1元大9C牛04,0,0,0,0,0,0,0,0,0,995000,0,0,0,1800000,805000,995000,995000
064699,臻鼎群益9C購01  ,0,0,0,0,0,0,0,0,0,990000,0,0,0,1012000,22000,990000,990000
08538P,聯發科國票01售01,0,0,0,0,0,0,0,0,0,975000,0,0,0,1068000,93000,975000,975000
057394,台積電中信9C購02,0,0,0,0,0,0,0,0,0,975000,0,0,0,1186000,211000,975000,975000
063788,矽創統一02購01  ,0,0,0,0,0,0,0,0,0,973000,0,0,0,1087000,114000,973000,973000
054827,宏全元大9A購01  ,0,0,0,0,0,0,0,0,0,968000,0,0,0,1204000,236000,968000,968000
07976P,聯發科群益9C售02,0,0,0,0,0,0,0,0,0,952000,0,0,0,1052000,100000,952000,952000
064684,巨大兆豐9C購01  ,0,0,0,0,0,0,0,0,0,952000,0,0,0,1055000,103000,952000,952000
061285,大立光統一9A購04,0,0,0,0,0,0,0,0,0,948000,0,0,0,998000,50000,948000,948000
056892,旺宏元大9A購02  ,0,0,0,0,0,0,0,0,0,938000,0,0,0,1108000,170000,938000,938000
062214,金寶統一01購01  ,0,0,0,0,0,0,0,0,0,935000,0,0,0,941000,6000,935000,935000
061543,南亞科群益9A購01,0,0,0,0,0,0,0,0,0,928000,0,0,0,938000,10000,928000,928000
00783,富邦中証500     ,570000,0,570000,0,0,0,0,0,0,355241,0,0,0,2672241,2317000,355241,925241
2393,億光            ,1596000,753000,843000,0,0,0,0,0,0,78000,10000,12000,-2000,96000,16000,80000,921000
066281,眾達元大02購01  ,0,0,0,0,0,0,0,0,0,914000,0,0,0,1115000,201000,914000,914000
064513,T50反1群益9C購01,0,0,0,0,0,0,0,0,0,905000,0,0,0,920000,15000,905000,905000
062207,牧德國票9B購02  ,0,0,0,0,0,0,0,0,0,901000,0,0,0,943000,42000,901000,901000
057059,易華電元大99購01,0,0,0,0,0,0,0,0,0,898000,0,0,0,914000,16000,898000,898000
063900,GIS群益9C購03   ,0,0,0,0,0,0,0,0,0,892000,0,0,0,900000,8000,892000,892000
00670L,富邦NASDAQ正2   ,321000,16000,305000,0,0,0,0,0,0,586000,0,0,0,652000,66000,586000,891000
063553,同欣電國票9B購03,0,0,0,0,0,0,0,0,0,887000,0,0,0,907000,20000,887000,887000
057671,群創元大9B購06  ,0,0,0,0,0,0,0,0,0,869000,0,0,0,893000,24000,869000,869000
065782,健策富邦01購02  ,0,0,0,0,0,0,0,0,0,864000,0,0,0,1383000,519000,864000,864000
6416,瑞祺電通        ,1206000,285000,921000,0,0,0,106000,0,106000,-163000,82000,244000,-162000,28000,29000,-1000,864000
057393,台積電中信02購01,0,0,0,0,0,0,0,0,0,860000,0,0,0,1533000,673000,860000,860000
00631L,元大台灣50正2   ,47000,27000,20000,0,0,0,0,0,0,818000,54000,0,54000,2816000,2052000,764000,838000
062980,康控元富9B購01  ,0,0,0,0,0,0,0,0,0,836000,0,0,0,1375000,539000,836000,836000
060028,國揚永豐99購01  ,0,0,0,0,0,0,0,0,0,832000,0,0,0,958000,126000,832000,832000
064000,台郡兆豐9C購01  ,0,0,0,0,0,0,0,0,0,826000,0,0,0,851000,25000,826000,826000
065815,微星元富9C購01  ,0,0,0,0,0,0,0,0,0,817000,0,0,0,817000,0,817000,817000
066218,美利達統一03購02,0,0,0,0,0,0,0,0,0,813000,0,0,0,941000,128000,813000,813000
07889P,旭富國票9B售01  ,0,0,0,0,0,0,0,0,0,812000,0,0,0,1394000,582000,812000,812000
063431,神隆元富9B購01  ,0,0,0,0,0,0,0,0,0,801000,0,0,0,938000,137000,801000,801000
063680,寶成富邦9C購01  ,0,0,0,0,0,0,0,0,0,798000,0,0,0,863000,65000,798000,798000
062884,康控兆豐9C購01  ,0,0,0,0,0,0,0,0,0,795000,0,0,0,795000,0,795000,795000
066542,臺指反元大04購02,0,0,0,0,0,0,0,0,0,789000,0,0,0,796000,7000,789000,789000
063922,大立光元富9C購04,0,0,0,0,0,0,0,0,0,787000,0,0,0,883000,96000,787000,787000
066246,中化元大01購01  ,0,0,0,0,0,0,0,0,0,786000,0,0,0,929000,143000,786000,786000
062203,燿華國票9C購01  ,0,0,0,0,0,0,0,0,0,782000,0,0,0,782000,0,782000,782000
063976,正崴兆豐9C購01  ,0,0,0,0,0,0,0,0,0,782000,0,0,0,826000,44000,782000,782000
063145,台表科統一02購01,0,0,0,0,0,0,0,0,0,773000,0,0,0,982000,209000,773000,773000
065451,台表科統一02購04,0,0,0,0,0,0,0,0,0,770000,0,0,0,871000,101000,770000,770000
3029,零壹            ,1077000,295000,782000,0,0,0,0,0,0,-15000,20000,35000,-15000,0,0,0,767000
059123,訊芯永豐99購03  ,0,0,0,0,0,0,0,0,0,766000,0,0,0,821000,55000,766000,766000
2412,中華電          ,2262560,1435839,826721,0,0,0,0,30453,-30453,-36000,0,24000,-24000,0,12000,-12000,760268
064452,微星統一01購02  ,0,0,0,0,0,0,0,0,0,749000,0,0,0,877000,128000,749000,749000
062215,華通統一9B購01  ,0,0,0,0,0,0,0,0,0,747000,0,0,0,829000,82000,747000,747000
3443,創意            ,1680000,834500,845500,0,0,0,107000,7000,100000,-201000,99000,226000,-127000,33000,107000,-74000,744500
065299,燿華元富9C購02  ,0,0,0,0,0,0,0,0,0,735000,0,0,0,755000,20000,735000,735000
066284,松翰元大01購01  ,0,0,0,0,0,0,0,0,0,734000,0,0,0,834000,100000,734000,734000
064165,同欣電統一01購01,0,0,0,0,0,0,0,0,0,734000,0,0,0,794000,60000,734000,734000
066346,眾達永豐01購01  ,0,0,0,0,0,0,0,0,0,733000,0,0,0,1039000,306000,733000,733000
066280,眾達元大01購01  ,0,0,0,0,0,0,0,0,0,733000,0,0,0,889000,156000,733000,733000
066026,泰碩群益03購01  ,0,0,0,0,0,0,0,0,0,731000,0,0,0,791000,60000,731000,731000
058927,勤誠元富99購02  ,0,0,0,0,0,0,0,0,0,730000,0,0,0,730000,0,730000,730000
056277,上銀富邦99購02  ,0,0,0,0,0,0,0,0,0,729000,0,0,0,754000,25000,729000,729000
065013,矽創國泰02購01  ,0,0,0,0,0,0,0,0,0,727000,0,0,0,976000,249000,727000,727000
061188,大成鋼富邦9B購01,15000,0,15000,0,0,0,0,0,0,702000,0,0,0,800000,98000,702000,717000
061957,上銀統一01購01  ,0,0,0,0,0,0,0,0,0,709000,0,0,0,743000,34000,709000,709000
065586,嘉聯益富邦03購01,0,0,0,0,0,0,0,0,0,702000,0,0,0,713000,11000,702000,702000
066023,燿華群益01購02  ,0,0,0,0,0,0,0,0,0,700000,0,0,0,700000,0,700000,700000
063400,華擎群益9B購03  ,0,0,0,0,0,0,0,0,0,699000,0,0,0,699000,0,699000,699000
00752,中信中國50      ,14100,7000,7100,0,0,0,0,0,0,680000,0,0,0,1385000,705000,680000,687100
066484,瑞昱元富07購01  ,0,0,0,0,0,0,0,0,0,686000,0,0,0,688000,2000,686000,686000
00665L,富邦恒生國企正2 ,26000,72000,-46000,0,0,0,0,0,0,731000,0,0,0,952000,221000,731000,685000
3042,晶技            ,2463000,1851500,611500,0,0,0,934000,364000,570000,-499000,68000,434000,-366000,25000,158000,-133000,682500
058926,勤誠元富99購01  ,0,0,0,0,0,0,0,0,0,673000,0,0,0,1068000,395000,673000,673000
059580,大立光元富99購07,0,0,0,0,0,0,0,0,0,670000,0,0,0,743000,73000,670000,670000
061972,華新元大9B購01  ,0,0,0,0,0,0,0,0,0,667000,0,0,0,792000,125000,667000,667000
061131,崇越永豐9A購01  ,0,0,0,0,0,0,0,0,0,666000,0,0,0,738000,72000,666000,666000
059093,旭富元大99購01  ,0,0,0,0,0,0,0,0,0,659000,0,0,0,1173000,514000,659000,659000
065254,大成鋼元大9C購01,0,0,0,0,0,0,0,0,0,659000,0,0,0,782000,123000,659000,659000
08225P,臺股指凱基9B售20,0,0,0,0,0,0,0,0,0,658000,0,0,0,701000,43000,658000,658000
2441,超豐            ,922000,261260,660740,0,0,0,0,1000,-1000,-3000,0,3000,-3000,0,0,0,656740
8081,致新            ,945000,242000,703000,0,0,0,0,0,0,-47000,1000,7000,-6000,9000,50000,-41000,656000
6196,帆宣            ,2049314,1744000,305314,0,0,0,400000,0,400000,-50000,45000,1000,44000,83000,177000,-94000,655314
063548,同欣電兆豐9B購01,0,0,0,0,0,0,0,0,0,655000,0,0,0,827000,172000,655000,655000
6456,GIS-KY          ,1252000,350500,901500,0,0,0,24000,50000,-26000,-230000,1000,80000,-79000,11000,162000,-151000,645500
058054,台積電統一9C購01,0,0,0,0,0,0,0,0,0,644000,0,0,0,940000,296000,644000,644000
4934,太極            ,1066000,422000,644000,0,0,0,0,0,0,0,0,0,0,0,0,0,644000
06028P,智邦台新97售01  ,0,0,0,0,0,0,0,0,0,643000,0,0,0,643000,0,643000,643000
064926,臻鼎統一02購01  ,0,0,0,0,0,0,0,0,0,641000,0,0,0,823000,182000,641000,641000
056187,京鼎統一97購01  ,0,0,0,0,0,0,0,0,0,637000,0,0,0,911000,274000,637000,637000
062341,台表科麥證9C購01,0,0,0,636000,0,636000,0,0,0,636000,0,0,0,636000,0,636000,636000
1589,永冠-KY         ,1004000,678000,326000,0,0,0,213000,0,213000,95000,183000,88000,95000,0,0,0,634000
066118,台郡兆豐01購01  ,0,0,0,0,0,0,0,0,0,631000,0,0,0,641000,10000,631000,631000
08744P,臺股指凱基02售05,0,0,0,0,0,0,0,0,0,631000,0,0,0,877000,246000,631000,631000
063277,大成鋼元大9B購03,0,0,0,0,0,0,0,0,0,625000,0,0,0,746000,121000,625000,625000
00875,國泰網路資安    ,1000,1000,0,0,0,0,0,0,0,621000,0,0,0,1126000,505000,621000,621000
3533,嘉澤            ,1367000,814500,552500,0,0,0,84000,15000,69000,-1000,47000,66000,-19000,67000,49000,18000,620500
9919,康那香          ,2737000,2121000,616000,0,0,0,0,0,0,-1000,6000,7000,-1000,0,0,0,615000
060862,美律永豐9A購01  ,0,0,0,0,0,0,0,0,0,612000,0,0,0,632000,20000,612000,612000
066247,中化元大01購02  ,0,0,0,0,0,0,0,0,0,609000,0,0,0,694000,85000,609000,609000
00701,國泰股利精選30  ,73000,15000,58000,0,0,0,0,0,0,551000,0,0,0,966000,415000,551000,609000
064465,台表科統一01購02,0,0,0,0,0,0,0,0,0,609000,0,0,0,653000,44000,609000,609000
058405,訊連元大99購02  ,0,0,0,0,0,0,0,0,0,608000,0,0,0,608000,0,608000,608000
5215,科嘉-KY         ,1079000,441000,638000,0,0,0,0,83000,-83000,53000,61000,8000,53000,0,0,0,608000
066428,健策元大02購02  ,0,0,0,0,0,0,0,0,0,607000,0,0,0,1042000,435000,607000,607000
053563,台積電富邦97購01,0,0,0,0,0,0,0,0,0,607000,0,0,0,607000,0,607000,607000
063532,GIS凱基9B購03   ,0,0,0,0,0,0,0,0,0,606000,0,0,0,606000,0,606000,606000
066493,美利達元富01購01,0,0,0,0,0,0,0,0,0,601000,0,0,0,608000,7000,601000,601000
065132,臻鼎兆豐01購01  ,0,0,0,0,0,0,0,0,0,600000,0,0,0,648000,48000,600000,600000
